Tiempo ,CONTROL,ANGULO,REFERENCIA,PERTURBACION
42.04,1.542,0.559,0.6,0.2
42.06,1.544,0.559,0.6,0.2
42.08,1.545,0.56,0.6,0.2
42.1,1.546,0.56,0.6,0.2
42.12,1.548,0.562,0.6,0.2
42.14,1.549,0.564,0.6,0.2
42.16,1.551,0.564,0.6,0.2
42.18,1.552,0.565,0.6,0.2
42.2,1.554,0.567,0.6,0.2
42.22,1.555,0.571,0.6,0.2
42.24,1.557,0.572,0.6,0.2
42.26,1.559,0.574,0.6,0.2
42.28,1.56,0.578,0.6,0.2
42.3,1.562,0.579,0.6,0.2
42.32,1.564,0.583,0.6,0.2
42.34,1.566,0.585,0.6,0.2
42.36,1.567,0.588,0.6,0.2
42.38,1.569,0.592,0.6,0.2
42.4,1.57,0.595,0.6,0.2
42.42,1.572,0.599,0.6,0.2
42.44,1.573,0.602,0.6,0.2
42.46,1.575,0.606,0.6,0.2
42.48,1.576,0.609,0.6,0.2
42.5,1.577,0.613,0.6,0.2
42.52,1.578,0.616,0.6,0.2
42.54,1.58,0.618,0.6,0.2
42.56,1.581,0.621,0.6,0.2
42.58,1.582,0.625,0.6,0.2
42.6,1.582,0.628,0.6,0.2
42.62,1.583,0.63,0.6,0.2
42.64,1.584,0.634,0.6,0.2
42.66,1.585,0.635,0.6,0.2
42.68,1.585,0.639,0.6,0.2
42.7,1.585,0.641,0.6,0.2
